Time,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
1/23/2022 5:12:13 PM,"499","18.9","23","993"
1/23/2022 5:14:13 PM,"495","18.9","23","993"
1/23/2022 5:16:13 PM,"489","18.8","23","993"
1/23/2022 5:18:13 PM,"505","18.8","23","993"
1/23/2022 5:20:13 PM,"502","18.8","23","993"
1/23/2022 5:22:13 PM,"492","18.8","23","993"
1/23/2022 5:24:13 PM,"506","18.8","23","993"
1/23/2022 5:26:13 PM,"498","18.8","23","993"
1/23/2022 5:28:13 PM,"509","18.9","23","993"
1/23/2022 5:30:13 PM,"505","18.9","23","993"
1/23/2022 5:32:13 PM,"499","18.9","23","993"
1/23/2022 5:34:13 PM,"487","18.9","23","993"
1/23/2022 5:36:13 PM,"497","18.9","23","993"
1/23/2022 5:38:13 PM,"500","18.8","23","993"
1/23/2022 5:40:13 PM,"495","18.8","23","993"
1/23/2022 5:42:13 PM,"480","18.8","23","993"
1/23/2022 5:44:13 PM,"492","18.8","22","993"
1/23/2022 5:46:13 PM,"488","18.9","22","993"
1/23/2022 5:48:13 PM,"489","18.9","22","993"
1/23/2022 5:50:13 PM,"484","18.9","23","993"
1/23/2022 5:52:13 PM,"485","18.9","22","993"
1/23/2022 5:54:13 PM,"478","18.9","23","993"
1/23/2022 5:56:13 PM,"501","18.8","22","993"
1/23/2022 5:58:13 PM,"503","18.8","22","993"
1/23/2022 6:00:13 PM,"484","18.8","22","993"
1/23/2022 6:02:13 PM,"482","18.9","22","993"
1/23/2022 6:04:13 PM,"496","18.9","22","993"
1/23/2022 6:06:13 PM,"492","18.9","22","993"
1/23/2022 6:08:13 PM,"482","18.9","22","993"
1/23/2022 6:10:13 PM,"491","18.9","22","993"
1/23/2022 6:12:13 PM,"494","18.8","22","993"
1/23/2022 6:14:13 PM,"489","18.8","22","993"
1/23/2022 6:16:13 PM,"499","18.8","22","993"
1/23/2022 6:18:13 PM,"500","18.9","22","994"
1/23/2022 6:20:13 PM,"497","18.9","22","994"
1/23/2022 6:22:13 PM,"492","18.9","22","994"
1/23/2022 6:24:13 PM,"491","18.9","22","994"
1/23/2022 6:26:13 PM,"489","18.8","22","994"
1/23/2022 6:28:13 PM,"491","18.8","22","994"
1/23/2022 6:30:13 PM,"484","18.8","22","994"
1/23/2022 6:32:13 PM,"483","18.8","22","994"
1/23/2022 6:34:13 PM,"498","18.7","22","994"
1/23/2022 6:36:13 PM,"494","18.7","22","994"
1/23/2022 6:38:13 PM,"513","18.6","22","994"
1/23/2022 6:40:13 PM,"529","18.6","22","994"
1/23/2022 6:42:13 PM,"528","18.6","22","994"
1/23/2022 6:44:13 PM,"515","18.5","22","994"
1/23/2022 6:46:13 PM,"541","18.4","22","994"
1/23/2022 6:48:13 PM,"516","18.4","22","994"
1/23/2022 6:50:13 PM,"514","18.4","22","994"
1/23/2022 6:52:13 PM,"505","18.4","22","994"
1/23/2022 6:54:13 PM,"509","18.4","22","994"
1/23/2022 6:56:13 PM,"503","18.3","22","994"
1/23/2022 6:58:13 PM,"513","18.3","22","994"
1/23/2022 7:00:13 PM,"518","18.3","22","994"
1/23/2022 7:02:13 PM,"540","18.2","22","994"
1/23/2022 7:04:13 PM,"525","18.2","22","994"
1/23/2022 7:06:13 PM,"510","18.2","22","994"
1/23/2022 7:08:13 PM,"501","18.1","22","994"
1/23/2022 7:10:13 PM,"494","18.1","22","994"
1/23/2022 7:12:13 PM,"493","18.1","22","994"
1/23/2022 7:14:13 PM,"476","18.1","22","994"
1/23/2022 7:16:13 PM,"483","18.2","22","994"
1/23/2022 7:18:13 PM,"481","18.2","22","994"
1/23/2022 7:20:13 PM,"485","18.2","22","994"
1/23/2022 7:22:13 PM,"483","18.3","22","994"
1/23/2022 7:24:13 PM,"472","18.3","22","994"
1/23/2022 7:26:13 PM,"478","18.4","22","994"
1/23/2022 7:28:13 PM,"488","18.4","22","995"
1/23/2022 7:30:13 PM,"489","18.4","22","995"
1/23/2022 7:32:13 PM,"479","18.4","22","994"
1/23/2022 7:34:13 PM,"493","18.5","22","994"
1/23/2022 7:36:13 PM,"479","18.5","22","995"
1/23/2022 7:38:13 PM,"492","18.6","21","995"
1/23/2022 7:40:13 PM,"487","18.7","21","995"
1/23/2022 7:42:13 PM,"485","18.7","21","995"
1/23/2022 7:44:13 PM,"492","18.6","22","995"
1/23/2022 7:46:13 PM,"488","18.6","22","995"
1/23/2022 7:48:13 PM,"485","18.6","22","995"
1/23/2022 7:50:13 PM,"475","18.6","22","995"
1/23/2022 7:52:13 PM,"473","18.6","22","995"
1/23/2022 7:54:13 PM,"483","18.6","22","995"
1/23/2022 7:56:13 PM,"489","18.6","22","995"
1/23/2022 7:58:13 PM,"481","18.7","22","995"
1/23/2022 8:00:13 PM,"486","18.7","22","995"
1/23/2022 8:02:13 PM,"481","18.7","22","995"
1/23/2022 8:04:13 PM,"485","18.7","21","995"
1/23/2022 8:06:13 PM,"482","18.7","22","995"
1/23/2022 8:08:13 PM,"484","18.7","22","995"
1/23/2022 8:10:13 PM,"495","18.6","22","995"
1/23/2022 8:12:13 PM,"486","18.6","21","995"
1/23/2022 8:14:13 PM,"482","18.6","21","995"
1/23/2022 8:16:13 PM,"494","18.7","21","995"
1/23/2022 8:18:13 PM,"482","18.7","21","995"
1/23/2022 8:20:13 PM,"486","18.8","21","995"
1/23/2022 8:22:13 PM,"483","18.8","21","995"
1/23/2022 8:24:13 PM,"484","18.7","21","995"
1/23/2022 8:26:13 PM,"484","18.7","21","995"
1/23/2022 8:28:13 PM,"487","18.7","21","995"
1/23/2022 8:30:13 PM,"490","18.6","21","995"
1/23/2022 8:32:13 PM,"489","18.7","21","995"
1/23/2022 8:34:13 PM,"473","18.7","21","995"
1/23/2022 8:36:13 PM,"486","18.7","21","995"
1/23/2022 8:38:13 PM,"489","18.8","21","995"
1/23/2022 8:40:13 PM,"479","18.8","21","995"
1/23/2022 8:42:13 PM,"469","18.7","21","995"
1/23/2022 8:44:13 PM,"488","18.7","21","995"
1/23/2022 8:46:13 PM,"488","18.7","21","995"
1/23/2022 8:48:13 PM,"494","18.7","21","995"
1/23/2022 8:50:13 PM,"475","18.7","21","995"
1/23/2022 8:52:13 PM,"487","18.7","21","995"
1/23/2022 8:54:13 PM,"476","18.8","21","995"
1/23/2022 8:56:13 PM,"482","18.8","21","995"
1/23/2022 8:58:13 PM,"472","18.7","21","995"
1/23/2022 9:00:13 PM,"479","18.7","21","995"
1/23/2022 9:02:13 PM,"477","18.7","21","995"
1/23/2022 9:04:13 PM,"482","18.7","21","995"
1/23/2022 9:06:13 PM,"485","18.7","21","995"
1/23/2022 9:08:13 PM,"477","18.7","21","995"
1/23/2022 9:10:13 PM,"480","18.8","21","995"
1/23/2022 9:12:13 PM,"483","18.7","21","995"
1/23/2022 9:14:13 PM,"479","18.7","21","995"
1/23/2022 9:16:13 PM,"497","18.7","21","995"
1/23/2022 9:18:13 PM,"486","18.7","21","995"
1/23/2022 9:20:13 PM,"480","18.6","21","995"
1/23/2022 9:22:13 PM,"474","18.7","21","995"
1/23/2022 9:24:13 PM,"473","18.7","21","995"
1/23/2022 9:26:13 PM,"483","18.7","21","995"
1/23/2022 9:28:13 PM,"493","18.8","21","995"
1/23/2022 9:30:13 PM,"488","18.8","21","995"
1/23/2022 9:32:13 PM,"492","18.7","21","995"
1/23/2022 9:34:13 PM,"488","18.7","21","995"
1/23/2022 9:36:13 PM,"483","18.7","21","996"
1/23/2022 9:38:13 PM,"471","18.7","21","996"
1/23/2022 9:40:13 PM,"481","18.7","21","996"
1/23/2022 9:42:13 PM,"481","18.7","21","996"
1/23/2022 9:44:13 PM,"489","18.8","21","996"
1/23/2022 9:46:13 PM,"496","18.8","21","995"
1/23/2022 9:48:13 PM,"488","18.8","21","995"
1/23/2022 9:50:13 PM,"495","18.7","21","995"
1/23/2022 9:52:13 PM,"500","18.7","21","995"
1/23/2022 9:54:13 PM,"495","18.7","21","995"
1/23/2022 9:56:13 PM,"496","18.7","21","995"
1/23/2022 9:58:13 PM,"495","18.7","21","995"
1/23/2022 10:00:13 PM,"487","18.7","21","995"
1/23/2022 10:02:13 PM,"480","18.7","21","995"
1/23/2022 10:04:13 PM,"499","18.7","20","995"
1/23/2022 10:06:13 PM,"516","18.7","20","995"
1/23/2022 10:08:13 PM,"525","18.6","20","995"
1/23/2022 10:10:13 PM,"529","18.6","20","995"
1/23/2022 10:12:13 PM,"552","18.5","20","995"
1/23/2022 10:14:13 PM,"569","18.5","21","995"
1/23/2022 10:16:13 PM,"579","18.4","21","995"
1/23/2022 10:18:13 PM,"579","18.4","21","995"
1/23/2022 10:20:13 PM,"636","18.4","21","995"
1/23/2022 10:22:13 PM,"645","18.3","21","995"
1/23/2022 10:24:13 PM,"676","18.3","21","995"
1/23/2022 10:26:13 PM,"690","18.3","21","995"
1/23/2022 10:28:13 PM,"696","18.2","22","995"
1/23/2022 10:30:13 PM,"691","18.2","22","995"
1/23/2022 10:32:13 PM,"721","18.2","22","995"
1/23/2022 10:34:13 PM,"734","18.1","22","995"
1/23/2022 10:36:13 PM,"745","18.1","22","995"
1/23/2022 10:38:13 PM,"767","18.1","22","995"
1/23/2022 10:40:13 PM,"759","18.1","22","995"
1/23/2022 10:42:13 PM,"789","18.1","22","995"
1/23/2022 10:44:13 PM,"801","17.9","23","995"
1/23/2022 10:46:13 PM,"822","17.9","23","995"
1/23/2022 10:48:13 PM,"817","17.9","23","995"
1/23/2022 10:50:13 PM,"803","17.9","23","995"
1/23/2022 10:52:13 PM,"809","17.9","23","995"
1/23/2022 10:54:13 PM,"809","17.9","23","995"
1/23/2022 10:56:13 PM,"796","17.8","23","995"
1/23/2022 10:58:13 PM,"787","17.8","23","995"
1/23/2022 11:00:13 PM,"800","17.8","23","995"
1/23/2022 11:02:13 PM,"794","17.7","23","995"
1/23/2022 11:04:13 PM,"785","17.7","23","995"
1/23/2022 11:06:13 PM,"775","17.7","23","995"
1/23/2022 11:08:13 PM,"770","17.7","23","995"
1/23/2022 11:10:13 PM,"762","17.6","23","994"
1/23/2022 11:12:13 PM,"760","17.6","23","994"
1/23/2022 11:14:13 PM,"754","17.6","23","994"
1/23/2022 11:16:13 PM,"738","17.6","23","994"
1/23/2022 11:18:13 PM,"758","17.5","23","994"
1/23/2022 11:20:13 PM,"745","17.4","23","994"
1/23/2022 11:22:13 PM,"752","17.4","23","994"
1/23/2022 11:24:13 PM,"742","17.4","23","994"
1/23/2022 11:26:13 PM,"738","17.4","23","994"
1/23/2022 11:28:13 PM,"741","17.4","23","994"
1/23/2022 11:30:13 PM,"741","17.3","23","994"
1/23/2022 11:32:13 PM,"739","17.3","23","994"
1/23/2022 11:34:13 PM,"727","17.3","23","994"
1/23/2022 11:36:13 PM,"723","17.3","23","994"
1/23/2022 11:38:13 PM,"698","17.3","23","994"
1/23/2022 11:40:13 PM,"701","17.3","23","994"
1/23/2022 11:42:13 PM,"699","17.3","23","994"
1/23/2022 11:44:13 PM,"690","17.4","23","994"
1/23/2022 11:46:13 PM,"701","17.4","23","994"
1/23/2022 11:48:13 PM,"691","17.4","23","994"
1/23/2022 11:50:13 PM,"695","17.5","23","994"
1/23/2022 11:52:13 PM,"720","17.5","23","994"
1/23/2022 11:54:13 PM,"727","17.6","23","994"
1/23/2022 11:56:13 PM,"725","17.6","23","994"
1/23/2022 11:58:13 PM,"725","17.7","23","994"
1/24/2022 12:00:13 AM,"726","17.7","23","994"
1/24/2022 12:02:13 AM,"722","17.7","23","994"
1/24/2022 12:04:13 AM,"699","17.8","23","994"
1/24/2022 12:06:13 AM,"685","17.8","23","994"
1/24/2022 12:08:13 AM,"720","17.9","23","994"
1/24/2022 12:10:13 AM,"735","17.9","23","994"
1/24/2022 12:12:13 AM,"728","17.9","23","994"
1/24/2022 12:14:13 AM,"725","18.0","23","994"
1/24/2022 12:16:13 AM,"720","18.1","23","994"
1/24/2022 12:18:13 AM,"704","18.1","23","994"
1/24/2022 12:20:13 AM,"690","18.1","23","994"
1/24/2022 12:22:13 AM,"717","18.1","23","994"
1/24/2022 12:24:13 AM,"699","18.1","23","994"
1/24/2022 12:26:13 AM,"706","18.1","23","994"
1/24/2022 12:28:13 AM,"711","18.0","23","994"
1/24/2022 12:30:13 AM,"721","18.0","23","994"
1/24/2022 12:32:13 AM,"703","18.1","23","994"
1/24/2022 12:34:13 AM,"713","18.1","23","994"
1/24/2022 12:36:13 AM,"728","18.2","23","993"
1/24/2022 12:38:13 AM,"727","18.2","23","993"
1/24/2022 12:40:13 AM,"722","18.2","23","993"
1/24/2022 12:42:13 AM,"717","18.2","23","993"
1/24/2022 12:44:13 AM,"718","18.2","23","993"
1/24/2022 12:46:13 AM,"706","18.2","23","993"
1/24/2022 12:48:13 AM,"699","18.2","23","993"
1/24/2022 12:50:13 AM,"693","18.2","23","993"
1/24/2022 12:52:13 AM,"675","18.2","23","993"
1/24/2022 12:54:13 AM,"670","18.2","23","993"
1/24/2022 12:56:13 AM,"661","18.2","22","993"
1/24/2022 12:58:13 AM,"648","18.3","22","993"
1/24/2022 1:00:13 AM,"652","18.3","22","993"
1/24/2022 1:02:13 AM,"662","18.3","22","993"
1/24/2022 1:04:13 AM,"658","18.3","22","993"
1/24/2022 1:06:13 AM,"658","18.3","22","993"
1/24/2022 1:08:13 AM,"674","18.2","22","993"
1/24/2022 1:10:13 AM,"650","18.2","22","993"
1/24/2022 1:12:13 AM,"645","18.2","22","993"
1/24/2022 1:14:13 AM,"640","18.2","22","993"
1/24/2022 1:16:13 AM,"642","18.3","22","993"
1/24/2022 1:18:13 AM,"637","18.3","22","993"
1/24/2022 1:20:13 AM,"630","18.3","22","993"
1/24/2022 1:22:13 AM,"630","18.2","22","993"
1/24/2022 1:24:13 AM,"618","18.2","22","993"
1/24/2022 1:26:13 AM,"586","18.2","22","993"
1/24/2022 1:28:13 AM,"607","18.2","22","993"
1/24/2022 1:30:13 AM,"592","18.2","22","993"
1/24/2022 1:32:13 AM,"583","18.3","22","993"
1/24/2022 1:34:13 AM,"576","18.2","22","993"
1/24/2022 1:36:13 AM,"580","18.2","22","993"
1/24/2022 1:38:13 AM,"582","18.2","22","993"
1/24/2022 1:40:13 AM,"575","18.1","22","993"
1/24/2022 1:42:13 AM,"568","18.1","22","993"
1/24/2022 1:44:13 AM,"567","18.2","22","993"
1/24/2022 1:46:13 AM,"560","18.2","22","993"
1/24/2022 1:48:13 AM,"559","18.2","22","993"
1/24/2022 1:50:13 AM,"559","18.2","22","993"
1/24/2022 1:52:13 AM,"560","18.2","22","992"
1/24/2022 1:54:13 AM,"562","18.2","22","993"
1/24/2022 1:56:13 AM,"558","18.1","22","993"
1/24/2022 1:58:13 AM,"560","18.1","22","993"
1/24/2022 2:00:13 AM,"547","18.1","22","993"
1/24/2022 2:02:13 AM,"542","18.1","21","993"
1/24/2022 2:04:13 AM,"551","18.2","21","993"
1/24/2022 2:06:13 AM,"538","18.2","21","993"
1/24/2022 2:08:13 AM,"537","18.2","21","993"
1/24/2022 2:10:13 AM,"532","18.2","21","993"
1/24/2022 2:12:13 AM,"538","18.1","21","993"
1/24/2022 2:14:13 AM,"543","18.1","21","993"
1/24/2022 2:16:13 AM,"538","18.1","21","993"
1/24/2022 2:18:13 AM,"533","18.2","21","993"
1/24/2022 2:20:13 AM,"523","18.2","21","993"
1/24/2022 2:22:13 AM,"523","18.2","21","993"
1/24/2022 2:24:13 AM,"524","18.2","21","993"
1/24/2022 2:26:13 AM,"533","18.2","21","993"
1/24/2022 2:28:13 AM,"539","18.1","21","993"
1/24/2022 2:30:13 AM,"540","18.1","21","993"
1/24/2022 2:32:13 AM,"526","18.1","21","993"
1/24/2022 2:34:13 AM,"516","18.1","21","993"
1/24/2022 2:36:13 AM,"516","18.1","21","993"
1/24/2022 2:38:13 AM,"519","18.2","21","993"
1/24/2022 2:40:13 AM,"516","18.2","21","993"
1/24/2022 2:42:13 AM,"513","18.2","21","993"
1/24/2022 2:44:13 AM,"525","18.1","21","993"
1/24/2022 2:46:13 AM,"523","18.1","21","993"
1/24/2022 2:48:13 AM,"514","18.1","21","993"
1/24/2022 2:50:13 AM,"527","18.1","21","993"
1/24/2022 2:52:13 AM,"508","18.1","21","993"
1/24/2022 2:54:13 AM,"502","18.2","21","993"
1/24/2022 2:56:13 AM,"513","18.2","21","993"
1/24/2022 2:58:13 AM,"492","18.2","21","993"
1/24/2022 3:00:13 AM,"514","18.2","21","993"
1/24/2022 3:02:13 AM,"515","18.1","21","993"
1/24/2022 3:04:13 AM,"508","18.1","21","993"
1/24/2022 3:06:13 AM,"493","18.1","21","993"
1/24/2022 3:08:13 AM,"519","18.1","21","993"
1/24/2022 3:10:13 AM,"504","18.1","21","993"
1/24/2022 3:12:13 AM,"502","18.2","21","993"
1/24/2022 3:14:13 AM,"508","18.2","21","993"
1/24/2022 3:16:13 AM,"509","18.1","21","993"
1/24/2022 3:18:13 AM,"503","18.1","21","993"
1/24/2022 3:20:13 AM,"500","18.1","21","993"
1/24/2022 3:22:13 AM,"499","18.1","21","992"
1/24/2022 3:24:13 AM,"501","18.1","21","992"
1/24/2022 3:26:13 AM,"501","18.1","21","992"
1/24/2022 3:28:13 AM,"509","18.2","20","993"
1/24/2022 3:30:13 AM,"501","18.2","21","993"
1/24/2022 3:32:13 AM,"496","18.2","21","993"
1/24/2022 3:34:13 AM,"495","18.2","21","993"
1/24/2022 3:36:13 AM,"500","18.1","21","993"
1/24/2022 3:38:13 AM,"499","18.1","21","993"
1/24/2022 3:40:13 AM,"488","18.1","21","992"
1/24/2022 3:42:13 AM,"500","18.1","20","992"
1/24/2022 3:44:13 AM,"504","18.1","20","993"
1/24/2022 3:46:13 AM,"496","18.2","20","992"
1/24/2022 3:48:13 AM,"504","18.2","20","992"
1/24/2022 3:50:13 AM,"500","18.1","21","992"
1/24/2022 3:52:13 AM,"494","18.1","20","992"
1/24/2022 3:54:13 AM,"504","18.1","20","992"
1/24/2022 3:56:13 AM,"500","18.1","20","992"
1/24/2022 3:58:13 AM,"486","18.1","20","992"
1/24/2022 4:00:13 AM,"501","18.1","20","992"
1/24/2022 4:02:13 AM,"500","18.1","20","992"
1/24/2022 4:04:13 AM,"484","18.1","20","992"
1/24/2022 4:06:13 AM,"494","18.2","20","992"
1/24/2022 4:08:13 AM,"486","18.1","20","992"
1/24/2022 4:10:13 AM,"501","18.1","20","992"
1/24/2022 4:12:13 AM,"511","18.1","20","992"
1/24/2022 4:14:13 AM,"498","18.1","20","992"
1/24/2022 4:16:13 AM,"491","18.1","20","992"
1/24/2022 4:18:13 AM,"494","18.1","20","992"
1/24/2022 4:20:13 AM,"506","18.2","20","992"
1/24/2022 4:22:13 AM,"485","18.2","20","992"
1/24/2022 4:24:13 AM,"493","18.1","20","992"
1/24/2022 4:26:13 AM,"497","18.2","20","992"
1/24/2022 4:28:13 AM,"498","18.1","20","992"
1/24/2022 4:30:13 AM,"496","18.1","20","992"
1/24/2022 4:32:13 AM,"486","18.1","20","992"
1/24/2022 4:34:13 AM,"479","18.1","20","992"
1/24/2022 4:36:13 AM,"495","18.2","20","992"
1/24/2022 4:38:13 AM,"482","18.2","20","992"
1/24/2022 4:40:13 AM,"492","18.2","20","992"
1/24/2022 4:42:13 AM,"483","18.1","20","992"
1/24/2022 4:44:13 AM,"492","18.1","20","991"
1/24/2022 4:46:13 AM,"488","18.1","20","991"
1/24/2022 4:48:13 AM,"495","18.0","20","991"
1/24/2022 4:50:13 AM,"487","18.1","20","991"
1/24/2022 4:52:13 AM,"484","18.1","20","991"
1/24/2022 4:54:13 AM,"494","18.1","20","991"
1/24/2022 4:56:13 AM,"480","18.2","20","991"
1/24/2022 4:58:13 AM,"489","18.2","20","991"
1/24/2022 5:00:13 AM,"505","18.1","20","991"
1/24/2022 5:02:13 AM,"488","18.1","20","991"
1/24/2022 5:04:13 AM,"482","18.1","20","991"
1/24/2022 5:06:13 AM,"488","18.1","20","991"
1/24/2022 5:08:13 AM,"484","18.1","20","991"
1/24/2022 5:10:13 AM,"473","18.1","20","991"
1/24/2022 5:12:13 AM,"483","18.1","20","991"
1/24/2022 5:14:13 AM,"479","18.2","20","991"
1/24/2022 5:16:13 AM,"471","18.1","20","991"
1/24/2022 5:18:13 AM,"487","18.1","20","991"
1/24/2022 5:20:13 AM,"487","18.1","20","991"
1/24/2022 5:22:13 AM,"491","18.0","20","991"
1/24/2022 5:24:13 AM,"482","18.0","20","991"
1/24/2022 5:26:13 AM,"480","18.1","20","991"
1/24/2022 5:28:13 AM,"481","18.1","20","991"
1/24/2022 5:30:13 AM,"473","18.2","20","991"
1/24/2022 5:32:13 AM,"480","18.2","20","991"
1/24/2022 5:34:13 AM,"477","18.1","20","991"
1/24/2022 5:36:13 AM,"466","18.1","20","991"
1/24/2022 5:38:13 AM,"491","18.1","20","991"
1/24/2022 5:40:13 AM,"482","18.0","20","991"
1/24/2022 5:42:13 AM,"480","18.0","20","991"
1/24/2022 5:44:13 AM,"476","18.1","20","991"
1/24/2022 5:46:13 AM,"481","18.1","20","991"
1/24/2022 5:48:13 AM,"472","18.1","20","991"
1/24/2022 5:50:13 AM,"470","18.1","20","991"
1/24/2022 5:52:13 AM,"482","18.1","20","991"
1/24/2022 5:54:13 AM,"483","18.1","20","991"
1/24/2022 5:56:13 AM,"485","18.0","20","991"
1/24/2022 5:58:13 AM,"493","18.0","20","990"
1/24/2022 6:00:13 AM,"482","18.0","20","990"
1/24/2022 6:02:13 AM,"482","18.1","20","990"
1/24/2022 6:04:13 AM,"473","18.1","20","990"
1/24/2022 6:06:13 AM,"464","18.2","20","990"
1/24/2022 6:08:13 AM,"480","18.1","20","990"
1/24/2022 6:10:13 AM,"481","18.1","20","990"
1/24/2022 6:12:13 AM,"483","18.1","20","990"
1/24/2022 6:14:13 AM,"484","18.0","20","990"
1/24/2022 6:16:13 AM,"482","18.1","20","990"
1/24/2022 6:18:13 AM,"477","18.1","20","990"
1/24/2022 6:20:13 AM,"477","18.1","20","990"
1/24/2022 6:22:13 AM,"479","18.1","20","990"
1/24/2022 6:24:13 AM,"478","18.2","20","990"
1/24/2022 6:26:13 AM,"473","18.2","20","991"
1/24/2022 6:28:13 AM,"471","18.3","20","991"
1/24/2022 6:30:13 AM,"479","18.3","20","990"
1/24/2022 6:32:13 AM,"475","18.3","20","990"
1/24/2022 6:34:13 AM,"482","18.3","20","990"
1/24/2022 6:36:13 AM,"487","18.2","20","990"
1/24/2022 6:38:13 AM,"471","18.2","20","990"
1/24/2022 6:40:13 AM,"469","18.2","20","990"
1/24/2022 6:42:13 AM,"477","18.2","20","990"
1/24/2022 6:44:13 AM,"481","18.2","20","990"
1/24/2022 6:46:13 AM,"465","18.3","20","990"
1/24/2022 6:48:13 AM,"487","18.3","20","990"
1/24/2022 6:50:13 AM,"482","18.3","20","990"
1/24/2022 6:52:13 AM,"493","18.3","20","990"
1/24/2022 6:54:13 AM,"474","18.3","20","990"
1/24/2022 6:56:13 AM,"480","18.2","20","990"
1/24/2022 6:58:13 AM,"487","18.2","20","990"
1/24/2022 7:00:13 AM,"478","18.2","20","990"
1/24/2022 7:02:13 AM,"473","18.2","20","990"
1/24/2022 7:04:13 AM,"475","18.3","20","990"
1/24/2022 7:06:13 AM,"481","18.3","20","990"
1/24/2022 7:08:13 AM,"487","18.4","20","990"
1/24/2022 7:10:13 AM,"479","18.4","20","990"
1/24/2022 7:12:13 AM,"483","18.3","20","990"
1/24/2022 7:14:13 AM,"493","18.3","20","990"
1/24/2022 7:16:13 AM,"517","18.3","20","990"
1/24/2022 7:18:13 AM,"540","18.3","20","990"
1/24/2022 7:20:13 AM,"553","18.3","21","990"
1/24/2022 7:22:13 AM,"564","18.3","21","990"
1/24/2022 7:24:13 AM,"568","18.4","21","990"
1/24/2022 7:26:13 AM,"609","18.4","21","990"
1/24/2022 7:28:13 AM,"608","18.4","21","990"
1/24/2022 7:30:13 AM,"595","18.4","21","989"
1/24/2022 7:32:13 AM,"589","18.4","21","989"
1/24/2022 7:34:13 AM,"601","18.4","21","989"
1/24/2022 7:36:13 AM,"613","18.3","21","989"
1/24/2022 7:38:13 AM,"616","18.4","21","989"
1/24/2022 7:40:13 AM,"617","18.4","21","989"
1/24/2022 7:42:13 AM,"655","18.4","21","989"
1/24/2022 7:44:13 AM,"658","18.5","21","989"
1/24/2022 7:46:13 AM,"667","18.6","21","989"
1/24/2022 7:48:13 AM,"659","18.6","21","989"
1/24/2022 7:50:13 AM,"655","18.5","21","989"
1/24/2022 7:52:13 AM,"667","18.4","21","989"
1/24/2022 7:54:13 AM,"680","18.4","22","989"
1/24/2022 7:56:13 AM,"721","18.4","22","989"
1/24/2022 7:58:13 AM,"704","18.4","22","989"
1/24/2022 8:00:13 AM,"703","18.4","22","989"
1/24/2022 8:02:13 AM,"701","18.5","22","989"
1/24/2022 8:04:13 AM,"696","18.6","22","989"
1/24/2022 8:06:13 AM,"717","18.6","22","989"
1/24/2022 8:08:13 AM,"712","18.6","22","989"
1/24/2022 8:10:13 AM,"704","18.6","22","989"
1/24/2022 8:12:13 AM,"712","18.5","22","989"
1/24/2022 8:14:13 AM,"736","18.5","22","989"
1/24/2022 8:16:13 AM,"735","18.5","22","989"
1/24/2022 8:18:13 AM,"743","18.5","22","989"
1/24/2022 8:20:13 AM,"739","18.6","22","989"
1/24/2022 8:22:13 AM,"712","18.6","22","989"
1/24/2022 8:24:13 AM,"708","18.6","22","989"
1/24/2022 8:26:13 AM,"721","18.6","22","989"
1/24/2022 8:28:13 AM,"722","18.6","22","989"
1/24/2022 8:30:13 AM,"736","18.6","22","989"
1/24/2022 8:32:13 AM,"732","18.5","22","989"
1/24/2022 8:34:13 AM,"722","18.4","22","989"
1/24/2022 8:36:13 AM,"704","18.5","22","988"
1/24/2022 8:38:13 AM,"705","18.6","22","988"
1/24/2022 8:40:13 AM,"698","18.6","22","988"
1/24/2022 8:42:13 AM,"689","18.6","22","988"
1/24/2022 8:44:13 AM,"673","18.7","22","989"
1/24/2022 8:46:13 AM,"665","18.7","22","989"
1/24/2022 8:48:13 AM,"661","18.6","22","988"
1/24/2022 8:50:13 AM,"658","18.6","22","989"
1/24/2022 8:52:13 AM,"661","18.6","22","988"
1/24/2022 8:54:13 AM,"669","18.6","22","989"
1/24/2022 8:56:13 AM,"634","18.5","22","988"
1/24/2022 8:58:13 AM,"633","18.5","22","988"
1/24/2022 9:00:13 AM,"620","18.5","21","988"
1/24/2022 9:02:13 AM,"626","18.6","21","989"
1/24/2022 9:04:13 AM,"616","18.6","21","988"
1/24/2022 9:06:13 AM,"622","18.6","21","988"
1/24/2022 9:08:13 AM,"627","18.6","22","988"
1/24/2022 9:10:13 AM,"625","18.5","22","988"
1/24/2022 9:12:13 AM,"632","18.5","22","988"
1/24/2022 9:14:13 AM,"652","18.5","22","988"
1/24/2022 9:16:13 AM,"633","18.5","22","988"
1/24/2022 9:18:13 AM,"644","18.6","22","988"
1/24/2022 9:20:13 AM,"671","18.6","22","988"
1/24/2022 9:22:13 AM,"658","18.6","22","988"
1/24/2022 9:24:13 AM,"669","18.7","22","988"
1/24/2022 9:26:13 AM,"669","18.7","22","988"
1/24/2022 9:28:13 AM,"676","18.7","22","988"
1/24/2022 9:30:13 AM,"675","18.6","22","988"
1/24/2022 9:32:13 AM,"719","18.6","23","988"
1/24/2022 9:34:13 AM,"728","18.6","23","988"
1/24/2022 9:36:13 AM,"716","18.6","23","988"
1/24/2022 9:38:13 AM,"723","18.7","23","988"
1/24/2022 9:40:13 AM,"748","18.7","23","988"
1/24/2022 9:42:13 AM,"771","18.7","23","988"
1/24/2022 9:44:13 AM,"821","18.6","23","988"
1/24/2022 9:46:13 AM,"772","18.6","23","988"
